4.543099999999999916e+00,-1.078439999999999976e+01,-1.413550000000000040e+01,6.687400000000000233e+00,9.439999999999999503e-01,-5.279999999999999971e-02
-1.356470000000000020e+01,-9.494300000000000850e+00,-1.470720000000000027e+01,-2.320199999999999818e+00,3.582100000000000062e+00,1.000000000000000056e-01
-8.321799999999999642e+00,-1.092040000000000077e+01,-1.322129999999999939e+01,5.585799999999999876e+00,-3.062600000000000211e+00,-9.450000000000000067e-02
-2.345230000000000103e+01,-1.112010000000000076e+01,-1.387889999999999979e+01,-1.374400000000000066e+00,2.790700000000000180e+00,2.250000000000000056e-01
-1.820139999999999958e+01,-1.082980000000000054e+01,-1.438269999999999982e+01,-6.466800000000000104e+00,6.680699999999999861e+00,5.349999999999999895e-02
-1.432779999999999987e+01,-1.122470000000000034e+01,-1.292319999999999958e+01,-2.180999999999999883e-01,-4.124900000000000233e+00,-1.310000000000000053e-02
-1.528560000000000052e+01,-1.041740000000000066e+01,-1.341840000000000011e+01,-2.663199999999999790e+00,3.590899999999999981e+00,2.214000000000000135e-01
-1.500479999999999947e+01,-1.041740000000000066e+01,-1.400060000000000038e+01,-3.242199999999999971e+00,7.224999999999999645e+00,1.250999999999999890e-01
-1.948229999999999862e+01,-9.067399999999999238e+00,-1.412609999999999921e+01,6.038000000000000034e-01,-4.185200000000000031e+00,8.099999999999999561e-03
4.279999999999999777e-02,-1.099479999999999968e+01,-1.320010000000000083e+01,5.674299999999999677e+00,-3.967600000000000016e+00,1.084999999999999992e-01
-1.156509999999999927e+01,-1.136650000000000027e+01,-1.376140000000000008e+01,1.256999999999999895e+00,2.996500000000000163e+00,-1.004000000000000031e-01
-1.937679999999999936e+01,-1.082210000000000072e+01,-1.304020000000000046e+01,3.778700000000000170e+00,3.547000000000000153e-01,-2.889999999999999861e-02
-5.064799999999999969e+00,-9.987899999999999778e+00,-1.342869999999999919e+01,-2.447799999999999976e+00,-3.208099999999999952e+00,-1.279000000000000137e-01
-1.558000000000000052e+00,-1.100239999999999974e+01,-1.504160000000000075e+01,-7.907399999999999984e+00,-4.301599999999999646e+00,-7.420000000000000207e-02
-1.450799999999999912e+01,-1.040569999999999951e+01,-1.388209999999999944e+01,-1.602300000000000058e+00,5.970299999999999940e+00,1.319999999999999993e-02
9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00
-2.348170000000000002e+01,-1.307440000000000069e+01,-1.539059999999999917e+01,-1.034799999999999942e+00,1.897999999999999965e-01,5.990000000000000185e-02
-1.213209999999999944e+01,-1.057269999999999932e+01,-1.466719999999999935e+01,2.584200000000000053e+00,-2.182999999999999829e+00,3.030000000000000054e-02
-1.407300000000000040e+01,-1.086940000000000062e+01,-1.297610000000000063e+01,1.518399999999999972e+00,-2.469000000000000083e-01,-4.540000000000000285e-02
-3.167600000000000193e+00,-1.220700000000000074e+01,-1.358520000000000039e+01,1.096349999999999980e+01,-8.146999999999999797e-01,2.400000000000000050e-02
-2.479879999999999995e+01,-1.394369999999999976e+01,-1.508740000000000059e+01,-5.570000000000000506e-01,-1.401999999999999913e+00,1.534000000000000086e-01
-2.137640000000000029e+01,-1.183000000000000007e+01,-1.260350000000000037e+01,8.656100000000000350e+00,-4.691000000000000170e-01,4.399999999999999745e-02
-1.792300000000000004e+00,-1.239630000000000010e+01,-1.488599999999999923e+01,-9.599999999999999159e-03,2.263300000000000090e+00,-3.700000000000000164e-03
-1.708340000000000103e+01,-1.140719999999999956e+01,-1.372930000000000028e+01,-1.188299999999999912e+00,1.767099999999999893e+00,-1.607000000000000095e-01
-6.421000000000000041e-01,-1.193580000000000041e+01,-1.477609999999999957e+01,-2.428100000000000147e+00,7.374000000000000554e-01,-1.290999999999999925e-01
-2.017300000000000093e+00,-1.151319999999999943e+01,-1.489419999999999966e+01,-1.526000000000000023e+00,-1.118999999999999995e+00,-1.421000000000000041e-01
-2.174109999999999943e+01,-1.051329999999999920e+01,-1.410490000000000066e+01,-6.340900000000000425e+00,5.606700000000000017e+00,-3.459999999999999881e-02
-2.852749999999999986e+01,-1.129320000000000057e+01,-1.306760000000000055e+01,1.100549999999999962e+01,9.489999999999999825e-02,3.339999999999999913e-02
-1.295989999999999931e+01,-1.144699999999999918e+01,-1.510749999999999993e+01,-2.396999999999999964e-01,-1.998299999999999965e+00,-4.669999999999999846e-02
-1.148530000000000051e+01,-1.144619999999999926e+01,-1.320400000000000063e+01,1.879000000000000115e-01,-1.295600000000000085e+00,-1.580999999999999905e-01
-7.644899999999999807e+00,-1.150520000000000032e+01,-1.278400000000000070e+01,-7.014300000000000423e+00,-5.126000000000000334e+00,-1.423000000000000098e-01
-1.765559999999999974e+01,-1.098789999999999978e+01,-1.215770000000000017e+01,1.827900000000000080e+00,3.700999999999999845e-01,-1.224999999999999978e-01
-7.608100000000000307e+00,-9.240999999999999659e+00,-1.442650000000000077e+01,-1.151200000000000001e+00,4.964400000000000368e+00,-8.999999999999999320e-03
-1.564259999999999984e+01,-2.576119999999999877e+01,-2.416920000000000002e+01,-7.921000000000000263e-01,4.353000000000000203e-01,4.130000000000000338e-02
-1.302079999999999949e+01,-1.094839999999999947e+01,-1.376290000000000013e+01,-4.800600000000000200e+00,-5.789699999999999847e+00,-1.930999999999999939e-01
-1.050130000000000052e+01,-1.108810000000000073e+01,-1.331310000000000038e+01,-3.266900000000000137e+00,3.806299999999999795e+00,1.869999999999999996e-01
-9.336299999999999599e+00,-1.116590000000000060e+01,-1.318140000000000001e+01,-2.159999999999999976e-01,-4.147000000000000131e-01,-2.031999999999999917e-01
-2.767399999999999949e+01,-1.122250000000000014e+01,-1.240610000000000035e+01,-5.949200000000000266e+00,1.560200000000000031e+00,4.760000000000000342e-02
-1.470410000000000039e+01,-2.168120000000000047e+01,-1.987460000000000093e+01,2.681000000000000050e-01,9.183999999999999941e-01,-2.095699999999999896e+00
-1.640950000000000131e+01,-1.151490000000000080e+01,-1.313519999999999932e+01,-2.478299999999999947e+00,-3.643600000000000172e+00,-1.247000000000000053e-01
-1.635500000000000043e+01,-1.125789999999999935e+01,-1.276679999999999993e+01,-2.134399999999999853e+00,1.302100000000000035e+00,-7.499999999999999722e-02
-1.707479999999999976e+01,-1.008949999999999925e+01,-1.350590000000000046e+01,4.771000000000000241e-01,1.575599999999999890e+00,-1.209999999999999964e-01
-1.915429999999999922e+01,-9.152300000000000324e+00,-1.323370000000000068e+01,-1.037400000000000100e+00,6.744500000000000384e+00,4.649999999999999967e-02
4.256800000000000139e+00,-1.247869999999999990e+01,-1.281119999999999948e+01,1.509300000000000086e+00,2.338999999999999968e-01,-4.189999999999999974e-02
-1.468660000000000032e+01,-1.169170000000000087e+01,-1.358789999999999942e+01,-2.991099999999999870e+00,2.928399999999999892e+00,-7.140000000000000513e-02
-1.841910000000000025e+01,-1.100259999999999927e+01,-1.434810000000000052e+01,-2.542899999999999938e+00,-2.276699999999999946e+00,-4.000000000000000083e-03
-2.075540000000000163e+01,-1.160919999999999952e+01,-1.290970000000000084e+01,1.109199999999999964e+00,-1.458800000000000097e+00,-2.117999999999999883e-01
-2.663879999999999981e+01,-9.185800000000000409e+00,-1.366709999999999958e+01,-3.804000000000000159e-01,1.743000000000000105e-01,-6.199999999999999956e-02
-1.964410000000000167e+01,-9.840700000000000003e+00,-1.439029999999999987e+01,-3.639600000000000168e+00,4.527300000000000324e+00,4.649999999999999967e-02
-1.986690000000000111e+01,-9.682600000000000762e+00,-1.255499999999999972e+01,-1.715400000000000036e+00,-1.144410000000000061e+01,-5.369999999999999774e-02
-7.236000000000000210e-01,-1.102740000000000009e+01,-1.209890000000000043e+01,-8.242800000000000793e+00,-2.633599999999999941e+00,2.099999999999999870e-03
-1.122930000000000028e+01,-9.958000000000000185e+00,-1.528909999999999947e+01,-2.347100000000000186e+00,-2.501999999999999780e-01,-1.349999999999999985e-02
-2.336609999999999943e+01,-9.542199999999999349e+00,-1.362320000000000064e+01,-9.331000000000000405e-01,2.795199999999999907e+00,-9.370000000000000551e-02
-2.787539999999999907e+01,-1.081349999999999945e+01,-1.418909999999999982e+01,9.379999999999999449e-01,2.036700000000000177e+00,-1.600999999999999923e-01
-4.173899999999999721e+00,-1.279579999999999984e+01,-1.428720000000000034e+01,-2.501799999999999802e+00,3.921699999999999964e+00,-4.549999999999999878e-02
-1.278120000000000012e+01,-1.135979999999999990e+01,-1.344379999999999953e+01,-3.307500000000000107e+00,4.085799999999999876e+00,4.769999999999999934e-02
-1.467350000000000065e+01,-1.041319999999999979e+01,-1.454909999999999926e+01,1.927999999999999992e-01,3.376799999999999802e+00,5.079999999999999793e-02
-1.233179999999999943e+01,-1.190509999999999913e+01,-1.257699999999999996e+01,-1.333700000000000108e+00,-8.864999999999999547e-01,-7.989999999999999880e-02
-1.254950000000000010e+01,-1.176299999999999990e+01,-1.457150000000000034e+01,1.521000000000000130e-01,2.320699999999999985e+00,-9.120000000000000329e-02
-9.665900000000000603e+00,-1.127979999999999983e+01,-1.393970000000000020e+01,3.609900000000000109e+00,-5.023200000000000109e+00,8.600000000000000006e-03
-1.778350000000000009e+01,-9.800300000000000011e+00,-1.309989999999999988e+01,2.340700000000000003e+00,-5.221000000000000085e-01,-3.919999999999999873e-02
-2.153900000000000148e+01,-9.863899999999999224e+00,-1.409559999999999924e+01,1.479100000000000081e+00,-6.683099999999999596e+00,-4.499999999999999833e-02
-1.274189999999999934e+01,-1.148629999999999995e+01,-1.215090000000000003e+01,-6.428399999999999892e+00,-6.995000000000000107e+00,-5.079999999999999793e-02
-2.327029999999999887e+01,-1.321899999999999942e+01,-1.387260000000000026e+01,6.987999999999999767e-01,4.998000000000000220e-01,8.949999999999999623e-02
5.475799999999999557e+00,-1.162940000000000040e+01,-1.382499999999999929e+01,-6.559099999999999930e+00,-9.237899999999999778e+00,-1.403000000000000080e-01
-9.106700000000000017e+00,-1.068009999999999948e+01,-1.428040000000000020e+01,7.631999999999999895e-01,-2.327599999999999891e+00,-7.149999999999999412e-02
-1.618649999999999878e+01,-1.119880000000000031e+01,-1.357189999999999941e+01,-8.178499999999999659e+00,-8.684499999999999886e+00,-2.199000000000000121e-01
