3.916599999999999859e+00,7.821000000000000174e-01,1.703999999999999959e-01,-1.260499999999999954e+00,-1.592000000000000082e+00,-3.806400000000000006e+00,-6.163999999999999480e-01,-6.814000000000000057e-01,-2.718999999999999750e-01,5.327799999999999869e+00
2.672329999999999828e+01,1.797800000000000065e+00,1.328200000000000047e+00,-1.645999999999999908e+00,-2.937000000000000166e-01,1.398789999999999978e+01,-2.666100000000000136e+00,-1.804999999999999938e-01,9.567999999999999838e-01,1.874500000000000055e+00
-2.576849999999999952e+01,2.521999999999999797e-01,2.097399999999999931e+00,1.936800000000000077e+00,-4.060000000000000275e-01,2.320739999999999981e+01,5.604999999999999982e-01,5.304999999999999716e-01,5.192999999999999838e-01,3.933399999999999785e+00
-2.496100000000000207e+00,-6.237000000000000322e-01,1.388600000000000056e+00,-9.334000000000000075e-01,-2.458699999999999886e+00,1.988999999999999935e-01,-2.462400000000000144e+00,-6.965000000000000080e-01,-7.937999999999999501e-01,1.505900000000000016e+00
3.091229999999999833e+01,4.798999999999999932e-01,8.675000000000000488e-01,-5.478600000000000136e+00,-2.221699999999999786e+00,2.554100000000000037e+00,-3.129999999999999893e+00,-6.639000000000000457e-01,4.973000000000000198e-01,3.256299999999999972e+00
2.411110000000000042e+01,1.046699999999999964e+00,8.108999999999999542e-01,-2.816800000000000193e+00,4.879900000000000126e+00,2.743399999999999839e+00,1.107299999999999951e+00,1.087000000000000050e-01,4.418000000000000260e-01,1.565499999999999892e+00
1.327219999999999978e+01,1.831399999999999917e+00,1.680099999999999927e+00,-1.763800000000000034e+00,-7.422999999999999599e-01,6.697099999999999831e+00,-8.964999999999999636e-01,-3.452000000000000068e-01,1.324799999999999978e+00,1.322300000000000031e+00
-7.402599999999999625e+01,2.441000000000000114e-01,5.269000000000000350e-01,-1.562200000000000033e+00,-1.149799999999999933e+01,8.085999999999999854e-01,3.082800000000000207e+00,-2.401999999999999968e-01,-7.521999999999999797e-01,4.927900000000000169e+00
9.689449999999999363e+01,2.676200000000000134e+00,1.086500000000000021e+00,-1.003500000000000059e+00,3.224280000000000257e+01,1.742299999999999827e+01,6.524000000000000021e+00,1.287000000000000088e-01,-6.759999999999999343e-02,-8.297000000000000597e+00
1.880760000000000076e+01,2.931000000000000272e-01,5.663000000000000256e-01,-8.556000000000000272e-01,8.058999999999999275e+00,-2.189299999999999802e+00,-1.054200000000000026e+00,-5.575999999999999845e-01,-4.700000000000000185e-03,1.411999999999999922e+00
4.267500000000000071e+00,1.820000000000000062e+00,5.663000000000000256e-01,2.100000000000000130e-02,4.700000000000000185e-03,2.963799999999999990e+00,1.439000000000000057e+00,-6.702000000000000179e-01,2.142000000000000015e-01,-1.089900000000000091e+00
4.686600000000000321e+00,1.142700000000000049e+00,-1.890000000000000013e-01,1.603399999999999936e+00,1.450800000000000090e+00,-1.455600000000000005e+00,4.612999999999999878e-01,3.780000000000000027e-01,-2.710000000000000187e-01,-9.201000000000000290e-01
4.350299999999999834e+00,1.787700000000000067e+00,3.886999999999999900e-01,1.752799999999999914e+00,5.373700000000000365e+00,1.243400000000000061e+00,-1.570000000000000062e+00,-1.993000000000000049e-01,-1.166400000000000103e+00,2.070300000000000029e+00
1.640759999999999863e+01,1.833700000000000108e+00,1.741999999999999993e+00,4.405999999999999917e-01,4.827600000000000335e+00,1.011260000000000048e+01,2.928399999999999892e+00,-1.194000000000000061e-01,1.060200000000000031e+00,-3.001799999999999802e+00
4.800099999999999767e+01,2.317099999999999937e+00,1.011200000000000099e+00,-1.364400000000000057e+00,9.141000000000000014e+00,3.570369999999999777e+01,-3.839300000000000157e+00,-1.270000000000000018e-01,1.277099999999999902e+00,2.819799999999999862e+00
9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00
