-9.364399999999999835e+00,-1.168180000000000085e+01,-1.331279999999999930e+01,8.327999999999999847e-01,-1.057060000000000066e+01,1.019000000000000045e-01
-1.126179999999999914e+01,-1.006869999999999976e+01,-1.490140000000000065e+01,5.212600000000000122e+00,-2.358999999999999986e-01,8.399999999999999481e-03
-6.870800000000000018e+00,-1.296369999999999933e+01,-1.403800000000000026e+01,1.643699999999999939e+00,3.301400000000000112e+00,-9.569999999999999341e-02
-1.558680000000000021e+01,-1.267759999999999998e+01,-1.377810000000000024e+01,-3.739300000000000068e+00,3.249299999999999855e+00,-6.550000000000000266e-02
-2.922190000000000154e+01,-1.441549999999999976e+01,-1.608409999999999940e+01,-4.429999999999999910e-02,3.195000000000000062e-01,8.940000000000000169e-01
-1.737750000000000128e+01,-1.111870000000000047e+01,-1.282290000000000063e+01,2.539299999999999891e+00,2.387599999999999945e+00,8.800000000000000530e-03
-5.682199999999999918e+00,-1.093960000000000043e+01,-1.320870000000000033e+01,2.153200000000000003e+00,2.424399999999999888e+00,-1.005000000000000060e-01
-1.429320000000000057e+01,-1.118110000000000070e+01,-1.299479999999999968e+01,-3.968199999999999950e+00,-5.708599999999999675e+00,-2.008000000000000063e-01
1.439100000000000046e+00,-1.081809999999999938e+01,-1.433619999999999983e+01,-5.879199999999999982e+00,-9.207800000000000651e+00,-1.854999999999999982e-01
-1.990869999999999962e+01,-2.555039999999999978e+01,-2.491400000000000148e+01,-2.979999999999999871e-01,-2.595000000000000084e-01,4.240000000000000019e-02
-1.000830000000000020e+01,-9.600099999999999412e+00,-1.304780000000000051e+01,-1.756699999999999928e+00,-6.919999999999999762e-02,-7.240000000000000602e-02
1.590150000000000041e+01,-1.077929999999999922e+01,-1.395500000000000007e+01,2.275599999999999845e+00,-3.492900000000000116e+00,2.050000000000000086e-02
-2.296150000000000091e+01,-9.862500000000000711e+00,-1.328790000000000049e+01,-2.126399999999999846e+00,-1.153200000000000003e+00,-7.779999999999999416e-02
-1.050029999999999930e+01,-1.312579999999999991e+01,-1.401019999999999932e+01,-3.259999999999999704e-02,-5.323100000000000165e+00,-4.309999999999999942e-02
-2.638609999999999900e+01,-1.044030000000000058e+01,-1.283249999999999957e+01,5.334800000000000431e+00,2.865200000000000191e+00,-1.067000000000000032e-01
2.037900000000000045e+00,-1.151309999999999967e+01,-1.230869999999999997e+01,-5.880099999999999660e+00,8.033000000000000140e-01,2.220000000000000098e-02
-2.045479999999999876e+01,-1.927969999999999828e+01,-1.861370000000000147e+01,-9.889000000000000012e-01,-1.408900000000000041e+00,-3.519999999999999796e-01
-1.139750000000000085e+01,-1.282719999999999949e+01,-1.342559999999999931e+01,-3.830000000000000071e+00,4.339699999999999669e+00,9.800000000000000377e-02
-1.639890000000000114e+01,-1.032840000000000025e+01,-1.385309999999999953e+01,-3.200000000000000178e+00,2.398099999999999898e+00,-1.088999999999999968e-01
1.545800000000000063e+00,-1.122550000000000026e+01,-1.533789999999999942e+01,-4.294999999999999929e-01,-2.218999999999999861e+00,-3.839999999999999664e-02
-1.726210000000000022e+01,-9.719099999999999184e+00,-1.249280000000000079e+01,7.980000000000000426e-01,-9.420799999999999841e+00,1.319999999999999993e-02
-1.318790000000000084e+01,-1.158689999999999998e+01,-1.296710000000000029e+01,1.322899999999999965e+00,-7.338000000000000078e-01,-1.814999999999999947e-01
-1.891019999999999968e+01,-1.042109999999999914e+01,-1.442600000000000016e+01,-2.988300000000000178e+00,2.200999999999999901e-01,-5.499999999999999681e-03
