-5.806109000000000151e+02,-1.480749999999999922e+01,-1.602329999999999899e+01,-4.031869999999999976e+01,-1.181449000000000069e+02,2.628699999999999815e+00,-3.412000000000000033e-01,-6.452099999999999724e+00,3.165999999999999925e-01,-1.035118999999999971e+02,-1.113325999999999993e+02,-5.126100000000000101e+00,5.184099999999999930e+00,-3.752600000000000158e+00,-1.458599999999999897e+00
-6.871468999999999596e+02,-1.371659999999999968e+01,-1.584259999999999913e+01,4.254260000000000019e+01,1.843280000000000030e+01,8.761699999999999378e+00,-7.770000000000000517e-02,1.850999999999999868e-01,2.649999999999999925e-02,-9.811320000000000618e+01,-1.439199000000000126e+02,-5.289299999999999891e+00,-2.208600000000000119e+00,-3.643000000000000127e-01,5.222999999999999865e-01
-1.231479000000000070e+02,-1.521589999999999954e+01,-1.571299999999999919e+01,1.643080000000000140e+01,1.086700000000000088e+01,2.214000000000000135e-01,-3.528999999999999915e-01,1.574100000000000055e+00,2.200000000000000133e-03,-3.287559999999999860e+01,-3.589159999999999684e+01,-5.322400000000000020e+00,6.045000000000000373e-01,8.779000000000000137e-01,3.716999999999999749e-01
-6.139391000000000531e+02,-1.465160000000000018e+01,-1.575309999999999988e+01,-5.171329999999999671e+01,3.386269999999999669e+01,-5.240300000000000402e+00,-1.082000000000000045e-01,2.218100000000000183e+00,1.004000000000000031e-01,-1.075541000000000054e+02,-1.178636999999999944e+02,-5.342999999999999972e+00,-6.179999999999999938e-01,4.098999999999999866e-01,8.399999999999999481e-03
-2.069216000000000122e+02,-3.349459999999999837e+01,-4.029189999999999827e+01,4.657899999999999707e+00,6.473200000000000287e+00,1.926399999999999890e+00,2.425399999999999778e+00,6.657499999999999751e+00,2.159100000000000019e+00,-3.689110000000000156e+01,-3.815180000000000149e+01,-1.215499999999999936e+01,1.758599999999999941e+00,1.898400000000000087e+00,3.849000000000000199e-01
-3.149137999999999806e+02,-1.478950000000000031e+01,-1.528190000000000026e+01,1.067169999999999952e+01,1.693909999999999982e+01,6.634999999999999787e-01,-7.929999999999999549e-02,1.820000000000000062e+00,-1.184000000000000052e-01,-4.577470000000000283e+01,-4.732139999999999702e+01,-4.951399999999999579e+00,7.514999999999999458e-01,2.461000000000000132e-01,1.840100000000000069e+00
-1.583266999999999882e+02,-1.462279999999999980e+01,-1.552999999999999936e+01,1.711000000000000076e+00,8.817000000000000171e+00,3.482600000000000140e+00,5.809999999999999887e-02,2.819799999999999862e+00,-3.057000000000000273e-01,-2.661759999999999948e+01,-3.311549999999999727e+01,-5.051300000000000345e+00,-1.054999999999999966e-01,2.853999999999999870e-01,1.665999999999999981e-01
-2.528329999999999984e+02,-1.507409999999999961e+01,-1.594780000000000086e+01,-2.930209999999999937e+01,-1.881569999999999965e+01,-4.123700000000000365e+00,3.180000000000000188e-02,-3.281299999999999883e+00,-3.502000000000000113e-01,-3.611059999999999803e+01,-4.285909999999999798e+01,-4.753999999999999559e+00,1.927100000000000035e+00,-2.896300000000000097e+00,-6.353999999999999648e-01
-5.668147999999999911e+02,-1.393769999999999953e+01,-1.588380000000000081e+01,-1.600590000000000046e+01,-1.697237000000000080e+02,-9.230199999999999960e+00,1.617000000000000104e-01,-5.246699999999999697e+00,-1.728000000000000091e-01,-1.409278999999999940e+02,-1.777684000000000140e+02,-5.391600000000000392e+00,-5.306199999999999584e+00,-2.532099999999999795e+00,3.795999999999999930e-01
-1.239980999999999938e+02,-1.167874999999999943e+02,-1.072163999999999930e+02,-4.800699999999999967e+00,-2.483499999999999819e+00,-4.987099999999999866e+00,2.078000000000000125e-01,-2.030400000000000205e+00,3.652000000000000246e-01,-4.161339999999999861e+01,-3.934779999999999944e+01,-3.760099999999999909e+01,1.348999999999999921e-01,-9.202000000000000179e-01,-1.928600000000000092e+00
-6.839266999999999825e+02,-1.392350000000000065e+01,-1.610810000000000031e+01,-3.174170000000000158e+01,2.244099999999999984e+00,-2.589799999999999880e+00,1.986999999999999877e-01,-4.746000000000000218e-01,-2.021999999999999909e-01,-8.375629999999999598e+01,-1.142713999999999999e+02,-4.577600000000000335e+00,-3.203199999999999825e+00,-6.819999999999999674e-02,1.187799999999999967e+00
-3.076462000000000216e+02,-1.472550000000000026e+01,-1.575229999999999997e+01,2.242699999999999960e+01,-5.637890000000000157e+01,4.011999999999999567e+00,-1.760000000000000106e-02,-2.696800000000000086e+00,5.000000000000000104e-03,-1.706599999999999966e+02,-2.317461999999999875e+02,-4.765900000000000247e+00,1.433599999999999985e+00,-2.464300000000000157e+00,3.620999999999999774e-01
-3.805088000000000079e+02,-1.372719999999999985e+01,-1.537470000000000070e+01,-6.048300000000000232e+00,-4.662499999999999645e+00,-3.493900000000000006e+00,9.900000000000000466e-02,-1.491300000000000070e+00,-3.407000000000000028e-01,-4.422109999999999985e+01,-5.351400000000000290e+01,-5.046999999999999709e+00,-5.756999999999999895e-01,-3.610000000000000014e-02,9.100000000000000311e-01
