-5.439999999999999697e-02,4.102000000000000091e-01,-9.619999999999999385e-02
1.009700000000000042e+00,1.915100000000000025e+00,2.443400000000000016e+00
-8.528999999999999915e-01,5.585999999999999854e-01,2.552000000000000046e+00
-2.864599999999999813e+00,-2.019999999999999921e-02,7.370000000000000162e-02
2.457000000000000017e-01,-7.651999999999999913e-01,6.788999999999999480e-01
2.038100000000000023e+00,1.326300000000000034e+00,1.958399999999999919e+00
8.309999999999999609e-01,1.320300000000000029e+00,2.993300000000000072e+00
-2.216600000000000126e+00,-3.701999999999999735e-01,4.632000000000000006e-01
2.701299999999999812e+00,2.056000000000000050e+00,6.488000000000000433e-01
1.083900000000000086e+00,7.380000000000000449e-02,2.921000000000000263e-01
1.201600000000000001e+00,1.036799999999999944e+00,5.303999999999999826e-01
2.294399999999999995e+00,6.836999999999999744e-01,1.460000000000000013e-02
5.605999999999999872e-01,1.637999999999999901e+00,-5.310000000000000275e-01
1.810699999999999976e+00,1.100100000000000078e+00,2.537700000000000067e+00
7.412999999999999590e-01,1.292899999999999938e+00,2.069500000000000117e+00
9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00
8.698000000000000176e-01,1.310100000000000042e+00,2.385099999999999998e+00
-2.091000000000000192e+00,5.485999999999999766e-01,1.341499999999999915e+00
-1.211699999999999999e+00,3.533999999999999919e-01,1.549099999999999921e+00
6.008000000000000007e-01,2.033700000000000063e+00,2.255199999999999871e+00
4.600000000000000200e-01,8.206999999999999851e-01,1.698199999999999932e+00
8.994999999999999662e-01,-2.525999999999999912e-01,1.559000000000000108e-01
4.254999999999999893e-01,-4.219999999999999862e-01,1.318000000000000005e-01
-5.191000000000000059e-01,6.373999999999999666e-01,9.062999999999999945e-01
2.381400000000000183e+00,1.565800000000000081e+00,2.238199999999999967e+00
-2.386699999999999822e+00,1.729899999999999993e+00,3.835000000000000075e-01
-2.740600000000000147e+00,1.360300000000000065e+00,8.984999999999999654e-01
1.297500000000000098e+00,-1.149499999999999966e+00,6.461999999999999966e-01
2.528000000000000247e-01,-1.379699999999999926e+00,2.180400000000000116e+00
